telescope,filter,file,n_stars,median,mean,std,max,mad_sigma
swo,V,KISS13v_V_comb_swo.fits,25,0.7899542247840825,0.880028327301861,0.28812435990154384,1.7640123312945593,0.03129752906426494
dup,B,LSQ12hno_B_comb_dup.fits,24,0.7884104520831977,0.7875356891348791,0.12479011352924621,1.054587245333171,0.02730866564557171
swo,V,CSP13bh_V_comb_swo.fits,25,0.7866900234542566,0.814511073106281,0.1041075519318897,1.1107124418724,0.08454413630534137
dup,V,SN2011jh_V_comb_dup.fits,25,0.7847219420808316,0.8530807393686349,0.17442403061467446,1.3303625734318445,0.032629396881233196
dup,B,LSQ12fxd_B_comb_dup.fits,25,0.7828882369711913,0.8083376071266936,0.13424754763981128,1.411186672410436,0.0334611002997846
swo,V,CSP13aad_V_comb_swo.fits,25,0.7823738321513776,0.78303435291776,0.02369460068381011,0.8271639895823153,0.03103619040587011
swo,V,LSQ12gyc_V_comb_swo.fits,25,0.7809068477759397,0.8131092466208507,0.10051470909531755,1.0655721957411235,0.07069597311164835
dup,B,SN08cf_B_comb_dup.fits,25,0.7779377360954346,0.9043849740503157,0.2755989755980576,1.8199407445075104,0.05706966607318581
swo,V,SN2011im_V_comb_swo.fits,25,0.7730231876178323,0.7846973918392202,0.08014871610934184,1.158774278208086,0.014037265156099463
dup,B,SN06lu_B_comb_dup.fits,25,0.7725656267694627,0.7714940502573772,0.20434552818003596,1.1153666615658382,0.03768974410464764
swo,V,LSQ14ajn_V_comb_swo.fits,25,0.7711766103293638,0.8555449109912123,0.2392713722041776,1.705569485927703,0.04102201032110669
dup,V,ASAS15al_V_comb_dup.fits,25,0.7699072029891015,0.7817642441591679,0.04529304830017622,0.910258163818734,0.03148840719698207
swo,V,LSQ14gfn_V_comb_swo.fits,25,0.7688926126915571,0.7890904824105792,0.1750115839519594,1.4648681031045825,0.06156664284111085
dup,V,CSP13Y_V_comb_dup.fits,25,0.7685723501788502,0.8133750120171901,0.12337294979492364,1.2042394116902015,0.02117103381657972
dup,V,ASAS15fr_V_comb_dup.fits,25,0.7683716528580216,0.820183237554163,0.1276020541533986,1.1761782912025294,0.02263361220227638
dup,V,SN07ba_V_comb_dup.fits,23,0.7640801387564493,0.8275504448440433,0.2349342022842509,1.754494766827352,0.026054812450047905
dup,V,SN07jd_V_comb_dup.fits,16,0.7608953832569617,0.816052251212711,0.45475271953814783,1.3613919201913127,0.7090199846972546
dup,V,SN07cg_V_comb_dup.fits,22,0.7607609635086523,0.7020171270832256,0.18459684981345906,0.8801818867312482,0.019447931123184402
dup,B,LSQ12hjm_B_comb_dup.fits,23,0.7603518172472615,0.7693818508948209,0.2992502464915932,1.5104612424177053,0.06722693433792468
swo,V,CSP13Y_V_comb_swo.fits,25,0.760134073827068,0.8438547389281331,0.18478615921364167,1.2559314702205573,0.03465360309285845
dup,B,ASAS15al_B_comb_dup.fits,25,0.759389103507723,0.7780143835762924,0.08198311331223936,1.0644670095859292,0.019232134893266428
swo,V,ASAS15go_V_comb_swo.fits,25,0.7582883463855413,0.7898091359902588,0.1103369263217772,1.1066194801263942,0.08082509245363508
swo,V,PS1-14xw_V_comb_swo.fits,25,0.7555960792151557,0.8061385601726593,0.1599855372823913,1.1908175445553073,0.12190350239614686
swo,V,ASAS14lw_V_comb_swo.fits,25,0.7551230088514117,0.8756008854882263,0.24144079530753043,1.6628222693100092,0.045559312170746075
dup,V,LSQ12gln_V_comb_dup.fits,25,0.7535598368635138,0.7875743310077031,0.11169369647658305,1.1289266376508718,0.07332740843709258
swo,V,KISS13l_V_comb_swo.fits,25,0.7514979282143676,0.8016225166453919,0.2587270077353802,1.445085676986016,0.06821527651716813
swo,V,SN2011iy_V_comb_swo.fits,25,0.7506722311319042,0.7742880601451679,0.1045298386456519,1.0089424689294644,0.02616844669209876
dup,B,SN2012ar_B_comb_dup.fits,25,0.7494291214179506,0.7445614521607918,0.06902062936051179,0.8798649598759625,0.02746637110800117
dup,B,LSQ12gln_B_comb_dup.fits,25,0.7488619371841748,0.7662258802683882,0.07010913361033597,0.991807997551742,0.016765215359563834
swo,V,LSQ12btn_V_comb_swo.fits,25,0.7483567274282795,0.7602129284376088,0.08828473574015842,0.9682536216677076,0.09220671123955522
swo,V,CSP13an_V_comb_swo.fits,25,0.7475728827682708,0.7930390146001376,0.18060564732452722,1.3884837392925955,0.03961919653504145
dup,V,SN05hc_V_comb_dup.fits,19,0.7469973020882007,0.6994259376686491,0.31616641460313827,1.4991019273037565,0.19295015711276262
dup,B,SN06ax_B_comb_dup.fits,18,0.7442688776661972,0.6290242753079279,0.20944543810649127,0.9347982211649436,0.025684942218563125
swo,V,LSQ12gzm_V_comb_swo.fits,24,0.7427329521278665,0.7403394854024206,0.18754939780995097,1.3510971941939234,0.07138750809811319
swo,V,SN2012bo_V_comb_swo.fits,25,0.7412570552175561,0.7711813072798184,0.12759910885932602,1.2786940430409317,0.036406461718529376
dup,V,SN06fw_V_comb_dup.fits,20,0.7411352227489061,0.6856615468399231,0.31216944650686446,1.1733146362403966,0.37606623083787005
dup,B,ASAS15da_B_comb_dup.fits,25,0.7381648715712563,0.7874824093114191,0.1647846475105349,1.4743185005105433,0.01201038669742603
dup,V,LSQ13dpm_V_comb_dup.fits,25,0.7368879520166881,0.7479322581285305,0.06788629499332904,1.0579095062654489,0.014116610958140402
dup,V,SN06lu_V_comb_dup.fits,25,0.7353246819291851,0.7549304197519807,0.14561184430226365,1.0634047219783864,0.05085338690591686
swo,V,PTF13duj_V_comb_swo.fits,25,0.7351557784074431,0.7675162654717722,0.09106818905974515,1.102349857067497,0.065865636703322
dup,V,LSQ14gfn_V_comb_dup.fits,24,0.7333942054655929,0.7851146110493049,0.21486038898160637,1.7570951998780835,0.01914348159179667
dup,B,SN2011iy_B_comb_dup.fits,25,0.7323007662380131,0.8661877878305454,0.38179853443678335,2.563499605222181,0.05324256621632586
dup,V,SN05hj_V_comb_dup.fits,19,0.7314406000621805,0.6194661040291822,0.19373016130650628,0.8835378645694217,0.06823981092849393
swo,V,SN2011jt_V_comb_swo.fits,25,0.7303459328824848,0.7835957082376649,0.21771071724879734,1.7447290926870342,0.02593196358143572
dup,V,ASAS15da_V_comb_dup.fits,25,0.7282648206785681,0.7644601469472658,0.14612846195453985,1.4144999132480205,0.031230477985761552
dup,V,LSQ12fuk_V_comb_dup.fits,25,0.7273728993191746,1.0400402011437535,1.1720295965217764,6.62968911683122,0.02677756345082002
dup,B,SN2012bo_B_comb_dup.fits,24,0.7260858443904761,0.7207646390679406,0.09578370160463946,0.9395142465960272,0.013729978800048259
dup,V,SN06ax_V_comb_dup.fits,22,0.7242660877013625,0.7051975879204901,0.3148155325728334,1.885025767446024,0.017659779916192917
dup,V,LSQ12hjm_V_comb_dup.fits,25,0.7211972687706356,0.8474800460362768,0.2834140702594376,1.478937817384863,0.0996843653194777
swo,V,ASAS15db_V_comb_swo.fits,25,0.720506923084837,0.7529688993184075,0.12999411206924863,1.2652339863361732,0.03592684173454049
dup,B,SN07cg_B_comb_dup.fits,19,0.7204559976421788,0.5765593609099401,0.1786530680168523,0.7540842829062055,0.049857370336985264
swo,V,CSP13al_V_comb_swo.fits,25,0.7194879248251724,0.7666566371406408,0.18539525913326535,1.39863016877834,0.12075862574238565
dup,B,LSQ12btn_B_comb_dup.fits,25,0.7173677454783814,0.7349726653219011,0.11879835491903522,1.2231850578828587,0.04125340165300365
swo,V,LSQ13ry_V_comb_swo.fits,25,0.7166613616390106,0.7371611412420493,0.11781174672679326,1.253664759760686,0.02136728922016915
swo,V,SN2012bl_V_comb_swo.fits,25,0.7159305208231876,0.7568970102511929,0.09387892898708007,1.0258821465420371,0.026750754925843712
swo,V,CSP12M_V_comb_swo.fits,24,0.7149134092138362,0.911474333924633,0.8356846770659225,4.69811029450415,0.017042641676857602
dup,B,LSQ12agq_B_comb_dup.fits,25,0.7139719688096574,0.7506962440823838,0.1406782737465599,1.380495398169859,0.043274941826219174
swo,V,LSQ13aiz_V_comb_swo.fits,25,0.7122928363436993,0.7322267036548336,0.055549861496023464,0.8906675468611502,0.0289500800381812
dup,V,LSQ12hno_V_comb_dup.fits,25,0.7099501953435847,0.7678701533717935,0.15417916614758076,1.198686493959061,0.014443775735844547
dup,V,LSQ12btn_V_comb_dup.fits,25,0.7097539318874537,0.7827409705251174,0.180469809707671,1.4646954587760668,0.06633352584276386
swo,V,LSQ15aja_V_comb_swo.fits,25,0.7093785558409925,0.7554515220306958,0.14640281082317086,1.2205248010745795,0.06541265842096745
swo,V,SN2012ar_V_comb_swo.fits,25,0.7091158778182752,0.7488791909414018,0.2243985972511982,1.8233509484674155,0.024914343754390077
swo,V,KISS13j_V_comb_swo.fits,25,0.7088357286172307,0.7528432903137877,0.14441171760983396,1.2259617507784353,0.027912017613016524
dup,V,ASAS15be_V_comb_dup.fits,25,0.708179904205638,0.739407632357088,0.16754232335423663,1.2978249694754689,0.05181765044266292
swo,V,LSQ12hzj_V_comb_swo.fits,25,0.707328835983382,0.7514865046840185,0.09110876338912889,1.0156698793854184,0.033957014288105
dup,V,SN2012bo_V_comb_dup.fits,25,0.7062059946277672,0.8124179811144607,0.2837095142612244,2.013127929224652,0.034115676302431175
dup,V,LSQ12fxd_V_comb_dup.fits,25,0.7059257065029221,0.8651114610894136,0.8007177969442117,4.698669880266436,0.02955276128124171
dup,V,SN2011iy_V_comb_dup.fits,25,0.7056195018479968,0.8091908051239898,0.36253404659420163,2.4832454747143684,0.07299917087098835
swo,V,LSQ12agq_V_comb_swo.fits,22,0.7034735218284027,0.6670330122454807,0.20661037984652478,1.374117849370024,0.05129971665913323
swo,V,LSQ13vy_V_comb_swo.fits,25,0.7026958425108862,0.761234950464622,0.16302010367184525,1.396855083405692,0.033421573950206215
swo,V,CSP13B_V_comb_swo.fits,25,0.6996709043173991,0.7175623974307794,0.08841597594772349,1.0276929431440294,0.04518632311211113
swo,V,CSP13U_V_comb_swo.fits,24,0.6984990201637695,0.7295943699913304,0.09207107155642731,1.1338069289229482,0.034855294713961926
dup,V,SN2012ar_V_comb_dup.fits,25,0.6978056017310357,0.7377042457071552,0.13136107498341787,1.1981331636598993,0.027539882309264598
swo,V,LSQ13dhj_V_comb_swo.fits,25,0.6975612823216292,0.821854575946459,0.2629117044308536,1.5947878034596554,0.042635236085306644
swo,V,CSP13aaf_V_comb_swo.fits,25,0.6963019030437848,0.719532657642046,0.09957679150404972,1.0779749587418763,0.0418792089645711
dup,V,SN06os_V_comb_dup.fits,22,0.6936206828725078,0.7291191888078171,0.40356066259393686,1.353072310617915,0.570193889701896
swo,V,LSQ12hnr_V_comb_swo.fits,25,0.6934454462073141,0.7157174239562984,0.08106025338307368,0.9439398989258458,0.056380255547631195
swo,V,LSQ13dpm_V_comb_swo.fits,25,0.6899434260929171,0.7331433942519777,0.14738042398258097,1.3590825332265593,0.042137833339796385
dup,V,CSP14aab_V_comb_dup.fits,25,0.6884765806252565,0.814095571994629,0.29159581768437154,1.7949216784941469,0.05721308951905737
swo,V,LSQ13abo_V_comb_swo.fits,25,0.6870275875946608,0.7591210851983758,0.1302499517722166,1.0982617956161769,0.02962579472438238
swo,V,CSP12G_V_comb_swo.fits,25,0.6838840023712296,0.6848765172668222,0.13483937817383615,1.1042436880534114,0.10442235214884647
dup,V,SN07bm_V_comb_dup.fits,24,0.6779711913824789,0.7317232876832723,0.15550784804245255,1.3012562192856545,0.043769378403720395
swo,V,PTF14w_V_comb_swo.fits,24,0.6757947284529455,0.7662537146142059,0.20143553816173165,1.3724503298935429,0.05839345605752733
dup,V,LSQ12agq_V_comb_dup.fits,25,0.6750374892037354,0.7400034204099306,0.16887536833091887,1.242433577364035,0.050825632790690224
swo,V,LSQ13pf_V_comb_swo.fits,25,0.6730757830339689,0.6762840724558751,0.034329146277629854,0.8038556114567071,0.019626815560629892
swo,V,LSQ12cda_V_comb_swo.fits,25,0.6640323482137802,0.6798357987895425,0.10464008632568922,1.1705683003504617,0.020860758833265602
swo,V,LSQ12blp_V_comb_swo.fits,25,0.657661539302649,0.6885517576037139,0.13354016886493547,1.3187048021522891,0.02196815396316753
dup,V,SN06ej_V_comb_dup.fits,21,0.6532940530366834,0.6906163596006758,0.42435943685862654,1.865619021483488,0.22217405862991707
swo,V,SN2011jh_V_comb_swo.fits,25,0.6509040059725075,0.719811710183874,0.200186243038372,1.4976239762811598,0.024401297376557846
swo,V,LSQ12bld_V_comb_swo.fits,25,0.650838972457441,0.6941875813481964,0.14319516000963603,1.294071013339784,0.014408437730852307
dup,B,LSQ12aor_B_comb_dup.fits,25,0.6501989241289842,0.6837292788414063,0.12759308818530443,1.2218510161909852,0.03445390519275923
dup,V,SN07ux_V_comb_dup.fits,22,0.6414907777408578,0.7827322319706113,0.3872904860762993,1.5332533543995976,0.41772632154746747
swo,V,CSP12N_V_comb_swo.fits,25,0.6329203501504057,0.7234258981354684,0.22798325858560153,1.5545138629120367,0.028804592806533007
swo,V,CSP13Z_V_comb_swo.fits,25,0.6325212642519857,0.685400814552885,0.15236667590786507,1.3393611242073802,0.031072623154148722
dup,V,SN08bz_V_comb_dup.fits,22,0.6239888105634579,0.5686456128821559,0.19495318210594306,0.8886570393456859,0.2319249376815119
swo,V,LSQ11bk_V_comb_swo.fits,25,0.6166350597901793,0.6126305608829425,0.08685861160044228,0.9346692249483218,0.020845818161671522
dup,V,LSQ12aor_V_comb_dup.fits,25,0.6075850768311154,0.6255160937591937,0.05917426085344281,0.8539720952426518,0.022053383820220228
swo,V,CSP13ay_V_comb_swo.fits,25,0.6071796502033038,0.6207743311258513,0.0516158281196896,0.8087921922964022,0.024367065034175264
swo,V,ASAS15cb_V_comb_swo.fits,24,0.606792872435626,0.6032384340953669,0.057073699755276985,0.6985213512094348,0.050100368573403005
swo,V,LSQ12hvj_V_comb_swo.fits,25,0.5755787356386388,0.6342117595665102,0.15285306301368806,1.2277333610473355,0.04698843091198491
dup,B,SN06bd_B_comb_dup.fits,15,0.5161824675752712,0.7468958608661107,0.4230708958902436,1.260487441789392,0.30228876863960435
dup,B,KISS13l_B_comb_dup.fits,22,0.5042021835879869,0.9171682223820601,0.680483966004392,2.4569807291835075,0.31665054142935756
dup,V,SN07nq_V_comb_dup.fits,16,0.46262603628806886,1.00060896895985,0.9369768889012932,3.670873019312461,0.23315546194101458
dup,B,SN07ux_B_comb_dup.fits,21,0.445140580028106,0.736374203538535,0.450902610206066,1.9480354787776708,0.17415861296929033
dup,B,SN08ar_B_comb_dup.fits,24,0.4064766110156376,0.5575239517375151,0.3150654642839362,1.3183825234835882,0.1521421302727787
dup,V,SN08ar_V_comb_dup.fits,17,0.3993512487375966,0.6291431797540828,0.377830989985927,1.4015806207428332,0.15961625903151969
dup,B,SN07hx_B_comb_dup.fits,17,0.398751919133273,0.7664108502154632,0.5506344160118798,1.534866605545557,0.16898498458767622
dup,B,ASAS14hr_B_comb_dup.fits,23,0.3973755846850063,0.8750661685668131,0.6024102122630802,1.5624206278893982,0.17894166106645434
dup,B,SN06os_B_comb_dup.fits,14,0.3960573292225119,0.7396452734210076,0.4990211332748928,1.4115799542250913,0.15749700107770317
dup,B,SN07al_B_comb_dup.fits,16,0.39433647206988187,0.6829946506903735,0.5935559436811529,2.3842940105975114,0.12971960963162826
dup,B,SN07nq_B_comb_dup.fits,15,0.3608878715622877,0.6201001345551204,0.38692360128352904,1.1663373772424568,0.0949660642413485
dup,B,SN07ol_B_comb_dup.fits,17,0.3602886506109948,0.821878198048208,0.7420818292278489,2.400829993452512,0.10741819614456348
