object,z,radius_kpc,B,V,instrumental_B_minus_V
SN08cf,0.046,8.5,116505.08077302024,205971.9510751184,0.6186580439337651
SN08cf,0.046,9.0,121284.67693594396,214814.567076086,0.6206444820710348
SN08cf,0.046,9.5,125634.27528426632,222596.22665102643,0.6210241480200542
SN08cf,0.046,10.0,128875.01781110346,228979.66184343115,0.6240704283922438
SN08fl,0.02,1.0,14795.81901679738,49371.79413508336,1.3083497477198538
SN08fl,0.02,1.5,33908.50443442016,112943.85056813544,1.3063848867686478
SN08fl,0.02,2.0,61384.46987745573,205343.9575564833,1.3110585456530945
SN08fl,0.02,2.5,98337.42449696743,329382.07385473815,1.3124528247421532
SN08fl,0.02,3.0,147250.3962186963,490047.6054354042,1.3054544983772094
SN08fl,0.02,3.5,209805.37307905767,697265.1906266822,1.3039534459481374
SN08fl,0.02,4.0,291715.1314594019,963450.2105600984,1.297175797830235
SN08fl,0.02,4.5,395279.63330102793,1301640.7485510611,1.2939667449276107
SN08fl,0.02,5.0,528241.5532170908,1736334.7931797262,1.2920022665142934
SN08fl,0.02,5.5,710637.462925519,2332541.7509969054,1.29045331866985
SN08fl,0.02,6.0,985938.790266408,3242048.0798572213,1.2924237439441026
SN08fl,0.02,6.5,1322734.4633544493,4315001.231058998,1.2837706371994586
SN08fl,0.02,7.0,1571722.756978792,5078419.358313426,1.2733815479775954
SN08fl,0.02,7.5,1758012.863319427,5654491.602189659,1.268428787357617
SN08fl,0.02,8.0,1907735.9939980267,6123309.68297548,1.2661698760222362
SN08fl,0.02,8.5,2028878.885233352,6505495.954870614,1.2650607218538357
SN08fl,0.02,9.0,2129918.348792439,6826367.938771737,1.264566844928178
SN08fl,0.02,9.5,2215032.54906476,7099181.392897465,1.2645704017002404
SN08fl,0.02,10.0,2286487.357567795,7332475.424521157,1.265204529128662
SN08fp,0.006,1.0,249084.85263543917,701474.3965820166,1.1241612653911501
SN08fp,0.006,1.5,666790.2468009916,1821864.8729360031,1.0913173090658679
SN08fp,0.006,2.0,1761776.851285769,4648895.655165107,1.053497248012765
SN08fp,0.006,2.5,5068254.055662149,13617218.176206505,1.073075048112264
SN08fp,0.006,3.0,6199193.244823244,16749604.994608551,1.0791734872514216
SN08fp,0.006,3.5,7005716.778278214,18826117.96476149,1.073270499107661
SN08fp,0.006,4.0,7478136.023105792,20122729.589448564,1.0747338267333943
SN08fp,0.006,4.5,8000897.641729165,21400765.844943702,1.0682265021676012
SN08fp,0.006,5.0,8646083.697880652,23034171.45839684,1.063882899679671
SN08fp,0.006,5.5,9079019.125189912,24173599.070215777,1.0632559597865723
SN08fp,0.006,6.0,9338950.50788952,24876816.911323357,1.0637418400024836
SN08fp,0.006,6.5,9724533.2296879,25982596.97397515,1.0670344804397671
SN08fp,0.006,7.0,10332856.201178877,27537053.53632244,1.064242708525359
SN08fp,0.006,7.5,10885441.647574147,28792235.01931377,1.056073311403317
SN08fp,0.006,8.0,11078248.331383558,29246071.05365024,1.0539910866612026
SN08fp,0.006,8.5,11663200.694236135,30439883.6620524,1.0415630986836701
SN08fp,0.006,9.0,13188867.158537654,33187190.25422569,1.0019074777170007
SN08fp,0.006,9.5,18330432.27530612,45183362.77185216,0.979514608430567
SN08fp,0.006,10.0,20086092.35523257,49009583.53660084,0.9684638920942099
SN08fr,0.048,1.0,3108.233328812026,5993.952888623303,0.7129992804586753
SN08fr,0.048,1.5,6059.090245397752,11334.470411470033,0.6799845301647135
SN08fr,0.048,2.0,9106.125312626198,16389.911773051088,0.6381074831854683
SN08fr,0.048,2.5,11769.790550964226,20826.374981798806,0.6196123730591254
SN08fr,0.048,3.0,13702.774931151642,24191.34786971199,0.6171288553859375
SN08fr,0.048,3.5,15264.464032668284,26928.543641864355,0.6163282662010904
SN08fr,0.048,4.0,16238.26935796258,28245.09310986911,0.6010081739618266
SN08fr,0.048,4.5,16461.211644463878,28731.25033211173,0.6047318184209534
SN08fr,0.048,5.0,16867.482698966403,28954.22998694916,0.5866543659034655
SN08fr,0.048,5.5,17151.537437730458,29292.776083324457,0.581143690505863
SN08fr,0.048,6.0,16844.311301995494,28898.664107088567,0.586061270241899
SN08fr,0.048,6.5,16859.198072961524,29254.125576063685,0.598375520608411
SN08fr,0.048,7.0,16554.903162965664,28872.281554396865,0.6038861486933569
SN08fr,0.048,7.5,16245.31217272235,27966.292224542725,0.589767075294809
SN08fr,0.048,8.0,16085.44504997841,27362.185997074062,0.5767942733047435
SN08fr,0.048,8.5,16136.246120420814,26421.41744409611,0.5353840083510399
SN08fr,0.048,9.0,15945.906310262804,24946.917698331843,0.4859192154915242
