object,z,radius_kpc,B,V,instrumental_B_minus_V
SN08go,0.062,10.0,11649.85146400575,43676.07844739469,1.4348081230881835
SN08gp,0.033,1.0,4686.712097533838,12055.570938602765,1.0257987676787963
SN08gp,0.033,1.5,10669.790583353964,26965.73885280346,1.0066410718421475
SN08gp,0.033,2.0,19193.12426090298,48848.89309990233,1.014272630386738
SN08gp,0.033,2.5,30423.465075729717,78110.49241388682,1.0237517480031022
SN08gp,0.033,3.0,44593.13586090892,114219.54793146237,1.0211810580828862
SN08gp,0.033,3.5,61328.23084504155,155982.16278748648,1.0135362529166394
SN08gp,0.033,4.0,79959.9155910322,203002.4394056824,1.011572324286119
SN08gp,0.033,4.5,100913.2215864574,253876.837259443,1.0016875209487792
SN08gp,0.033,5.0,123624.559576381,308865.884436268,0.9941629596613565
SN08gp,0.033,5.5,148446.60318180342,366588.8812248978,0.9815225604503135
SN08gp,0.033,6.0,175629.15209494525,428640.5648988746,0.9687416599352041
SN08gp,0.033,6.5,204923.04170234385,494931.8696307076,0.9573865655859294
SN08gp,0.033,7.0,236345.0100022636,568333.6074360819,0.9526422516825157
SN08gp,0.033,7.5,269715.02799049014,646105.8888807861,0.9484963855999469
SN08gp,0.033,8.0,305569.20696424454,727313.3895260522,0.9415299893515212
SN08gp,0.033,8.5,344338.8060856564,814759.6874202148,0.935108908930144
SN08gp,0.033,9.0,387017.7380675679,911336.934617696,0.9298702533294754
SN08gp,0.033,9.5,434786.4895094709,1020771.818797828,0.9266315780795584
SN08gp,0.033,10.0,491349.8128153276,1146808.968831119,0.9202507145716046
SN08hj,0.038,1.0,874.5405475513883,1576.9630326597503,0.6401039064575176
SN08hj,0.038,1.5,2070.925594309706,3881.2597857761466,0.6820205424289989
SN08hj,0.038,2.0,3917.6575546711138,7361.9722802126835,0.6849192664041701
SN08hj,0.038,2.5,6499.08546993043,12020.9175135416,0.6677134215771445
SN08hj,0.038,3.0,9494.200141439813,18161.36744749413,0.7042254068511722
SN08hj,0.038,3.5,13135.05730673086,25783.661892824734,0.7322815640851937
SN08hj,0.038,4.0,18086.555765119287,36474.72518193592,0.7615903916238136
SN08hj,0.038,4.5,24913.220980932983,51173.80391763726,0.781544551186333
SN08hj,0.038,5.0,34518.25804443889,69976.35540194681,0.7672561205630651
SN08hj,0.038,5.5,46451.41476366832,93795.64275945233,0.7629592952308568
SN08hj,0.038,6.0,62366.09121597975,122844.37709531227,0.7360168922942588
SN08hj,0.038,6.5,79846.25267847462,153680.76100499515,0.7109124091362494
SN08hj,0.038,7.0,97758.09428510508,184220.9931612021,0.6879659813873845
SN08hj,0.038,7.5,114782.08742257324,213791.32812774187,0.6752899167324726
SN08hj,0.038,8.0,130658.87204425012,240780.46689106585,0.6637058689187146
SN08hj,0.038,8.5,144837.43889224072,267544.1480147572,0.6662865484057702
SN08hj,0.038,9.0,158516.87089034787,293255.9752003378,0.6679284474502739
SN08hj,0.038,9.5,173326.35505989337,323302.29605144606,0.6768604618544773
SN08hj,0.038,10.0,190503.06876149695,359783.5642259804,0.69034835963354
SN08hu,0.05,1.0,435.9647041468783,1473.6248421337084,1.3223390103036685
SN08hu,0.05,1.5,1008.5874018065296,3181.6317329287094,1.247340926115572
SN08hu,0.05,2.0,1805.3239832200009,5600.543744365165,1.2291876051763333
SN08hu,0.05,2.5,2895.039508592269,8872.301506480891,1.215954492640701
SN08hu,0.05,3.0,4353.443028372409,12897.419369079784,1.1791748901558747
SN08hu,0.05,3.5,7593.744792069484,18571.799465472854,0.9709949704107985
SN08hu,0.05,4.0,13226.69409385778,29902.833838829098,0.8856525956750656
SN08hu,0.05,4.5,19382.95912066593,47213.81362730974,0.9666225038405996
SN08hu,0.05,5.0,23799.498653750423,61862.65600604346,1.037151883673574
SN08hu,0.05,5.5,28342.008674666693,75702.45533866958,1.0666983476029892
SN08hu,0.05,6.0,35120.14928900731,94212.46267557766,1.0713800072094797
SN08hu,0.05,6.5,46550.34387359253,123573.82916748276,1.0600090269885092
SN08hu,0.05,7.0,64914.08269580448,176341.44684241447,1.085038688309338
SN08hu,0.05,7.5,87491.31187260956,256679.4136369067,1.1685652749515838
SN08hu,0.05,8.0,106688.04479917344,330737.9759973023,1.2284207704099541
SN08hu,0.05,8.5,119397.91083390808,381454.80553337,1.2611159067018918
SN08hu,0.05,9.0,129450.54873069754,420561.9311467648,1.2793151562605696
SN08hu,0.05,9.5,139477.80458302645,461852.7275615984,1.2999960248199232
SN08hu,0.05,10.0,152867.50191979404,515816.9204795682,1.320451039223699
SN08hv,0.013,1.0,,71545.74335659544,
SN08hv,0.013,1.5,,156099.21804708507,
SN08hv,0.013,2.0,,271904.73879693035,
SN08hv,0.013,2.5,,424237.478605212,
SN08hv,0.013,3.0,,614917.5625142922,
SN08hv,0.013,3.5,,843202.2831050919,
SN08hv,0.013,4.0,,1117405.1922198494,
SN08hv,0.013,4.5,,1443137.6458264843,
SN08hv,0.013,5.0,,1830400.8350676235,
SN08hv,0.013,5.5,,2283633.9377895165,
SN08hv,0.013,6.0,,2797251.9785545603,
SN08hv,0.013,6.5,,3370808.244362977,
SN08hv,0.013,7.0,,3997530.6826477274,
SN08hv,0.013,7.5,,4684357.333229342,
SN08hv,0.013,8.0,,5444863.491419583,
SN08hv,0.013,8.5,,6306461.771191498,
SN08hv,0.013,9.0,,7299377.429822136,
SN08hv,0.013,9.5,,8490949.067786912,
SN08hv,0.013,10.0,,10049912.794527968,
SN08ia,0.022,1.0,66728.24922466131,207656.12090298205,1.2325875167972338
SN08ia,0.022,1.5,163794.1582424871,512190.2673694937,1.2378322831744708
SN08ia,0.022,2.0,349897.5828428942,1100842.393273356,1.244460508803014
SN08ia,0.022,2.5,683398.5279242338,2147237.001964556,1.243014858754933
SN08ia,0.022,3.0,970786.82435289,2980195.255414414,1.2178021139202606
SN08ia,0.022,3.5,1171764.96064662,3561888.393533343,1.207099500590981
SN08ia,0.022,4.0,1331842.814395627,4026298.038258439,1.2011323688747662
SN08ia,0.022,4.5,1472056.3888478307,4429231.411692291,1.1960098118744498
SN08ia,0.022,5.0,1699105.138575483,4985551.95770038,1.168732483408831
SN08ia,0.022,5.5,2097979.884617749,5945835.859654074,1.1310289901448405
SN08ia,0.022,6.0,2215420.989556495,6266616.294145782,1.1289420939191173
SN08ia,0.022,6.5,2295533.895328165,6497056.1636393815,1.129582277967645
SN08ia,0.022,7.0,2365056.7605428416,6698387.535395037,1.1303217548347524
SN08ia,0.022,7.5,2427424.5550245885,6880541.931020342,1.1311922626073745
SN08ia,0.022,8.0,2485472.240875865,7050583.964217169,1.1320404295875766
SN08ia,0.022,8.5,2539451.565328915,7203202.402171746,1.1319642103938548
SN08ia,0.022,9.0,2590794.3645207146,7348128.489869014,1.1318594952359429
SN08ia,0.022,9.5,2652396.261242986,7508129.51805047,1.1297333717194848
SN08ia,0.022,10.0,2767419.720190624,7761359.620469814,1.1196569387275621
SN09D,0.025,1.0,-143.63870732966086,-226.97660420886865,
SN09D,0.025,1.5,-357.83766619395857,-617.2253914500909,
SN09D,0.025,2.0,-891.7219899652563,-1233.0271757640205,
SN09D,0.025,2.5,-1819.3567843840876,-2161.2630764581468,
SN09D,0.025,3.0,-2905.111049547391,-3212.7677027404093,
SN09D,0.025,3.5,-3805.6149835752026,-4489.56960592528,
SN09D,0.025,4.0,-5237.544463781182,-5926.565028751218,
SN09D,0.025,4.5,-6627.249551161583,-7458.276191840886,
SN09D,0.025,5.0,-8442.603183722636,-8945.483308095701,
SN09D,0.025,5.5,-9074.666846544678,-7411.143135976687,
SN09D,0.025,6.0,-8689.304200905895,-3674.6492569702896,
SN09D,0.025,6.5,-9545.896630562336,-3464.973962833039,
SN09D,0.025,7.0,-10760.83273488833,-3902.276270094893,
SN09D,0.025,7.5,-11577.741384638255,-3916.760070570177,
SN09D,0.025,8.0,-13467.625720130787,-3923.252837834836,
SN09D,0.025,8.5,-15794.476660704677,-5513.75904242248,
SN09D,0.025,9.0,-17497.092190039562,-6331.938663971399,
SN09D,0.025,9.5,-18967.525721589307,-6145.148101187879,
SN09D,0.025,10.0,-18874.79428806749,-2326.0443502920757,
SN09F,0.013,1.0,109048.69442864553,305580.9913636467,1.1187646627141488
SN09F,0.013,1.5,251081.12819062243,712009.2748541475,1.1316789487917558
SN09F,0.013,2.0,450773.9284405028,1298510.839369087,1.1487169740055676
SN09F,0.013,2.5,730087.2113863174,2125182.381011814,1.1600536638426797
SN09F,0.013,3.0,1215677.2186445447,3509891.9050438544,1.1511886583825868
SN09F,0.013,3.5,1945891.21812927,5782510.45911485,1.1824946722156882
SN09F,0.013,4.0,2445601.9886462586,7323293.368497472,1.1908016332509987
SN09F,0.013,4.5,2814046.343515716,8435715.562130978,1.191976705629485
SN09F,0.013,5.0,3116550.8067572825,9332713.413155831,1.1908342963961602
SN09F,0.013,5.5,3375236.7975787804,10092430.748328527,1.1892288272525007
SN09F,0.013,6.0,3589885.360854806,10717596.700466884,1.1875420764758584
SN09F,0.013,6.5,3766626.445374557,11231172.235572357,1.1861813404229975
SN09F,0.013,7.0,3910552.309124193,11652426.464040209,1.1854456782829288
SN09F,0.013,7.5,4040270.177573442,12024878.099048115,1.1841756864835147
SN09F,0.013,8.0,4151706.2154228175,12334464.37595243,1.182234201948734
SN09F,0.013,8.5,4323240.021176016,12799460.63411864,1.1784558031492494
SN09F,0.013,9.0,4393537.035819211,13003756.190091986,1.1781363163572505
SN09F,0.013,9.5,4439237.038283619,13149750.62485604,1.179022953814943
SN09F,0.013,10.0,4471266.445668299,13267083.685065774,1.1808622950667005
SN09I,0.026,1.0,22648.89863291128,44984.68937152898,0.7450440946875898
SN09I,0.026,1.5,51321.42046122762,102891.07542245388,0.7551975958786612
SN09I,0.026,2.0,95927.95570182327,189920.03716095036,0.7415639929165635
SN09I,0.026,2.5,162139.73478990202,313030.5044601714,0.7142430069791734
SN09I,0.026,3.0,246525.9749774561,470325.1846065891,0.7013388739441504
SN09I,0.026,3.5,347357.3754493027,654685.3791440818,0.6881402934756693
SN09I,0.026,4.0,462994.4686098733,867885.1159414527,0.6822160945738682
SN09I,0.026,4.5,605867.2937107384,1128187.251672768,0.6750091979407529
SN09I,0.026,5.0,776552.4991676599,1426557.3974989068,0.6602960711203094
SN09I,0.026,5.5,968155.186705024,1768371.145621312,0.6540711087315556
SN09I,0.026,6.0,1188582.9358737334,2171306.7416358846,0.6542292246606594
SN09I,0.026,6.5,1437447.2214454364,2627209.2281689383,0.6547568829862582
SN09I,0.026,7.0,1713098.4047338236,3149602.4092227016,0.6611835583100811
SN09I,0.026,7.5,1970248.110179015,3654786.7903120895,0.6708528173436625
SN09I,0.026,8.0,2195750.6675397186,4090852.230109428,0.6755769218176824
SN09I,0.026,8.5,2401520.152014222,4479137.6064981725,0.6767704239554921
SN09I,0.026,9.0,2589606.927280286,4834369.555188829,0.6777649952471294
SN09I,0.026,9.5,2748660.899929516,5140905.394454504,0.6797961181101181
SN09I,0.026,10.0,2879035.9660486327,5395079.408569009,0.6818768775699235
SN09P,0.025,1.0,82321.55602645063,162961.05717455896,0.7414256565216848
SN09P,0.025,1.5,168948.6658150353,333391.33142455795,0.737998842380947
SN09P,0.025,2.0,274924.30887924624,545176.1406892291,0.743309247412506
SN09P,0.025,2.5,383125.088572222,760531.2004295705,0.74444110803529
SN09P,0.025,3.0,483882.5511553893,955786.640730472,0.7390524857202586
SN09P,0.025,3.5,577209.6133043462,1133314.8994872626,0.7325426070799441
SN09P,0.025,4.0,666737.3944510678,1296341.0455123985,0.7219111465142616
SN09P,0.025,4.5,761375.954080703,1466678.101037368,0.7118391271471962
SN09P,0.025,5.0,849370.0472047426,1621522.3016245388,0.7020649611792404
SN09P,0.025,5.5,923555.9451606352,1750267.3388827029,0.6941029508257368
SN09P,0.025,6.0,989123.8115051916,1863339.436271128,0.6876032967418131
SN09P,0.025,6.5,1047934.418744278,1965583.8452920525,0.6828936734870203
SN09P,0.025,7.0,1098658.5299752022,2052048.2819674392,0.678312107524261
SN09P,0.025,7.5,1139902.1841120825,2121506.763559068,0.6744420872141664
SN09P,0.025,8.0,1172724.92749392,2174971.0216627545,0.6706432958785893
SN09P,0.025,8.5,1197779.0506293273,2218027.4732636325,0.6689755206089508
SN09P,0.025,9.0,1218651.1995045384,2252159.587592144,0.6667993524891237
SN09P,0.025,9.5,1235394.3579407064,2280595.423627853,0.6656065873225872
SN09P,0.025,10.0,1248430.4168948475,2303003.039487958,0.6648254245580688
SN09Y,0.009,1.0,189876.58842067924,493925.19570696907,1.0379744015137862
SN09Y,0.009,1.5,1184000.6840467674,2401252.610719447,0.7677147418798126
SN09Y,0.009,2.0,1898683.6284367244,4443630.303605153,0.9232132853396635
SN09Y,0.009,2.5,2399618.54546829,5723450.961395535,0.9437893910100049
SN09Y,0.009,3.0,2999263.5765320878,7255434.287866889,0.959121949150808
SN09Y,0.009,3.5,3695642.25074499,9024541.21646835,0.9693380229876103
SN09Y,0.009,4.0,4648935.068716895,11277405.800637985,0.9621393192077523
SN09Y,0.009,4.5,6229420.143897807,14855967.767729923,0.9436333139152903
SN09Y,0.009,5.0,8416874.569912484,20541666.13859621,0.9687120278184673
SN09Y,0.009,5.5,9789143.706668248,24275436.516773887,0.9860558599301255
SN09Y,0.009,6.0,10750598.062541936,26698576.429947905,0.9876387009226174
SN09Y,0.009,6.5,11416976.551347148,28391937.038810547,0.9891097854431041
SN09Y,0.009,7.0,11971266.657863528,29790953.7311542,0.9898607556235117
SN09Y,0.009,7.5,12443848.367880637,30953759.905968208,0.989396747977614
SN09Y,0.009,8.0,12865019.902291598,31956141.20008582,0.9878596726061196
SN09Y,0.009,8.5,13233406.805113705,32821343.44358753,0.9862117259433691
SN09Y,0.009,9.0,13559851.7510526,33571339.38266744,0.9842843175675673
SN09Y,0.009,9.5,13864036.43699366,34249311.74348757,0.9819053936315567
SN09Y,0.009,10.0,14158795.506843062,34897760.3781295,0.9794281173105004
SN09ab,0.011,1.0,5504.117243218578,33127.75308613466,1.9487607607718436
SN09ab,0.011,1.5,15415.135263937162,79626.66097205097,1.7827779117448284
SN09ab,0.011,2.0,38259.0753013593,159284.656472679,1.5485986850899716
SN09ab,0.011,2.5,77220.79854983305,276702.2852474318,1.385696143829982
SN09ab,0.011,3.0,120385.26273996355,412224.1833841757,1.3364003535025235
SN09ab,0.011,3.5,170716.48017578834,568073.3162154814,1.3053223549474957
SN09ab,0.011,4.0,250484.54976006795,779310.564332127,1.2323240511003979
SN09ab,0.011,4.5,340375.260161042,1032169.8104557608,1.204482915274235
SN09ab,0.011,5.0,438184.9368476979,1315872.440573932,1.1938908678877123
SN09ab,0.011,5.5,546842.2337695841,1636009.4929062612,1.189809426659169
SN09ab,0.011,6.0,662302.0282991823,1986719.7154681128,1.192701291256918
SN09ab,0.011,6.5,785992.6391193273,2366968.776007299,1.1969351252268727
SN09ab,0.011,7.0,932317.5298028336,2808495.863261908,1.197274846124859
SN09ab,0.011,7.5,1103514.6638348682,3332777.0741323456,1.2000703914257473
SN09ab,0.011,8.0,1327498.5079666637,4000359.033826456,1.1976623238742476
SN09ab,0.011,8.5,1618739.6879876514,4929018.989232825,1.2089586912187276
SN09ab,0.011,9.0,1850148.3729424763,5652143.940269663,1.21251663789772
SN09ab,0.011,9.5,2029344.4824568587,6206942.560725275,1.2138048784598439
SN09ab,0.011,10.0,2191750.084438605,6693189.522683606,1.2121052264847108
SN09ad,0.028,1.0,18415.072398032564,43725.43897887252,0.9389018691047852
SN09ad,0.028,1.5,39238.14905641585,95689.89022885116,0.9678938593633106
SN09ad,0.028,2.0,68065.33711860844,165957.51466044146,0.9676773061355439
SN09ad,0.028,2.5,102845.2955063184,250727.9042917051,0.9675456006487713
SN09ad,0.028,3.0,141868.95309841234,346285.3742775528,0.9688669628130309
SN09ad,0.028,3.5,186270.66063834657,454491.81758321833,0.9684540349267934
SN09ad,0.028,4.0,237093.9397350526,576607.0051590654,0.9648986525214637
SN09ad,0.028,4.5,291670.59653606464,711355.562311811,0.9679852046692681
SN09ad,0.028,5.0,354627.6708438381,863894.0574580285,0.9667196673337504
SN09ad,0.028,5.5,424853.8792703263,1036804.2448586352,0.968642946324836
SN09ad,0.028,6.0,488958.14803673135,1206284.251066101,0.9804449254543229
SN09ad,0.028,6.5,546739.6956951596,1356726.527148313,0.9867792745765547
SN09ad,0.028,7.0,600910.7391258157,1493960.1716734015,0.9888226349806951
SN09ad,0.028,7.5,653730.585024849,1623706.683597344,0.9877719357140259
SN09ad,0.028,8.0,702381.5030444954,1742027.4390915807,0.9862048133422224
SN09ad,0.028,8.5,747703.4765606229,1851054.0307979751,0.9842242391994109
SN09ad,0.028,9.0,789570.0352307695,1952301.5638153576,0.9828906099474589
SN09ad,0.028,9.5,827965.2057078461,2045062.736926344,0.9817363726869349
SN09ad,0.028,10.0,862980.8154383604,2128783.392626434,0.9803258306749281
SN09ag,0.009,1.0,2869.5284263988365,12664.261595864707,1.611923353695829
SN09ag,0.009,1.5,6519.589310674383,29379.42925681886,1.6345577890855114
SN09ag,0.009,2.0,776099.2037318406,1628591.176687114,0.8047370992627612
SN09ag,0.009,2.5,877102.8748994507,1873537.5029334223,0.8240296408984142
SN09ag,0.009,3.0,900499.8143184665,1928788.987745321,0.8270027255118568
SN09ag,0.009,3.5,1438954.05250634,2811407.947026698,0.7271923537423558
SN09ag,0.009,4.0,1543955.0462088024,3059963.101266018,0.7427038457060033
SN09ag,0.009,4.5,1573219.674664338,3145449.242486513,0.7522332809944948
SN09ag,0.009,5.0,1868597.31396054,3993710.45870881,0.8246521384791873
SN09ag,0.009,5.5,2003806.0264814463,4371833.261668729,0.8470197787973022
SN09ag,0.009,6.0,2214053.9720733054,4842944.96484375,0.8498033256861195
SN09ag,0.009,6.5,2356877.8259332804,5134108.072333836,0.8453198395009786
SN09ag,0.009,7.0,2704680.837429884,5897692.517755243,0.8464152558590903
SN09ag,0.009,7.5,3064126.0040904297,6690518.106022735,0.8478828244836674
SN09ag,0.009,8.0,3184743.199000177,6999411.126726627,0.8549677117722403
SN09ag,0.009,8.5,3247768.5711061102,7166887.746693855,0.8593638186828473
SN09ag,0.009,9.0,3347221.2283721366,7402355.721415823,0.8617138353979792
SN09ag,0.009,9.5,3603763.959084058,7903093.622896709,0.8526019728776352
SN09ag,0.009,10.0,5971831.160667282,11423197.807203284,0.7042004415972629
SN09al,0.022,1.0,-561.250991306045,-305.99848882197125,
SN09al,0.022,1.5,-998.8178135014634,-799.8561321099801,
SN09al,0.022,2.0,-1405.2988285822269,-1229.661422546198,
SN09al,0.022,2.5,-1869.3107566492451,-2577.146664755035,
SN09al,0.022,3.0,-2502.6291437615264,-3567.1819557265217,
SN09al,0.022,3.5,-3962.6712703425446,-4892.3352702195225,
SN09al,0.022,4.0,-5688.805493938692,-7102.515882855364,
SN09al,0.022,4.5,-7486.583617690278,-8409.32766481386,
SN09al,0.022,5.0,-9124.73438172863,-10081.23076042428,
SN09al,0.022,5.5,-10980.21053755981,-12168.572697750047,
SN09al,0.022,6.0,-12896.791248520716,-12548.01691130681,
SN09al,0.022,6.5,-15072.945404203809,-13834.272020025732,
SN09al,0.022,7.0,-17173.06605162306,-15490.233166665465,
SN09al,0.022,7.5,-19828.13562290516,-18234.578943135275,
SN09al,0.022,8.0,-22241.414184874204,-21872.32143964296,
SN09al,0.022,8.5,-25006.54934994348,-24593.02968214039,
SN09al,0.022,9.0,-27392.4121871316,-26853.026818865503,
SN09al,0.022,9.5,-29185.5271713063,-28633.474665283316,
SN09al,0.022,10.0,-30557.19396681388,-28307.026618382173,
SN09cz,0.021,1.0,20761.629909564603,49272.16619743376,0.9383505270140811
SN09cz,0.021,1.5,45118.46893149892,107305.86268663376,0.9406727417960996
SN09cz,0.021,2.0,78040.2467094542,186227.88847214912,0.9443152135562802
SN09cz,0.021,2.5,118800.3374023169,284544.93386636034,0.9483329590269645
SN09cz,0.021,3.0,168719.06557242465,404534.4210067817,0.9494782982320178
SN09cz,0.021,3.5,228855.9131355084,548925.6354599007,0.9498784379542693
SN09cz,0.021,4.0,301403.0263103745,722918.2723582714,0.9498539834967241
SN09cz,0.021,4.5,388099.9973201836,932653.3110104504,0.9519414915353848
SN09cz,0.021,5.0,493594.8313151095,1187948.4120825878,0.9535674450712855
SN09cz,0.021,5.5,624116.9652888033,1501407.277467137,0.9530813212308881
SN09cz,0.021,6.0,783320.7680308566,1886680.1827301176,0.9543966166977959
SN09cz,0.021,6.5,978051.415059142,2365033.323012912,0.9586889462784398
SN09cz,0.021,7.0,1242065.9898914977,3022042.77581456,0.9653898429217265
SN09cz,0.021,7.5,1642919.2769952344,4050396.1141935545,0.9797031808689325
SN09cz,0.021,8.0,2257021.97399882,5598241.923606686,0.9862896872754703
SN09cz,0.021,8.5,2717447.622627573,6656370.137414189,0.9726907037666926
SN09cz,0.021,9.0,3026983.7145819883,7373761.690443259,0.9666975332242891
SN09cz,0.021,9.5,3256390.28310081,7917940.224356088,0.9646894215207537
SN09cz,0.021,10.0,3441993.4122941955,8356658.077888416,0.9630564952358284
SN09dc,0.021,1.0,537.0534980993523,2515.8733115216487,1.6766780460710224
SN09dc,0.021,1.5,1646.837957968322,5896.318852847328,1.3848252303962365
SN09dc,0.021,2.0,3109.7968860492238,11895.533779372618,1.45662977558136
SN09dc,0.021,2.5,4994.5373254073065,18831.173765178868,1.4409553194664984
SN09dc,0.021,3.0,7824.0746545554575,28293.930608788774,1.395650745996313
SN09dc,0.021,3.5,11203.097871529357,39280.49148792224,1.3620969578051259
SN09dc,0.021,4.0,15471.060528141648,51786.67500521513,1.311744856333008
SN09dc,0.021,4.5,19698.952319034084,66514.66712685382,1.321185732493232
SN09dc,0.021,5.0,26012.483277509808,85603.57013602162,1.2932751586931845
SN09dc,0.021,5.5,34002.581894202245,111977.80877586344,1.2940501738268275
SN09dc,0.021,6.0,44499.250637198165,146728.63033060482,1.295405414945401
SN09dc,0.021,6.5,57629.96347482925,188569.7459461848,1.287059179070671
SN09dc,0.021,7.0,74505.2144800897,241530.99016374885,1.2769654812544782
SN09dc,0.021,7.5,97796.6241083072,310990.9949564337,1.2560598759530592
SN09dc,0.021,8.0,128456.26996151694,402206.3104359668,1.2392339328215192
SN09dc,0.021,8.5,169926.21461943473,520376.57949118793,1.2151433979889505
SN09dc,0.021,9.0,225825.47023827955,680792.7466197502,1.1981049918764641
SN09dc,0.021,9.5,307669.44895365014,915672.1925840722,1.184139129759232
SN09dc,0.021,10.0,439315.2553677468,1287235.100023087,1.1672039723625718
SN09ds,0.019,1.0,56175.22812708095,110656.44986834808,0.7360797202590372
SN09ds,0.019,1.5,117231.48187180664,237915.8966304617,0.7684480153907267
SN09ds,0.019,2.0,202106.02656781315,406626.7871928315,0.7590418030596591
SN09ds,0.019,2.5,293840.7596483384,606246.1115333791,0.7863423198954758
SN09ds,0.019,3.0,397041.680894052,835629.2091561833,0.8079437785049316
SN09ds,0.019,3.5,521220.2192308815,1108949.6453501657,0.819726429492934
SN09ds,0.019,4.0,667152.279859749,1438011.3255217976,0.833843330021204
SN09ds,0.019,4.5,838362.5481116367,1824231.417184016,0.8441201548941395
SN09ds,0.019,5.0,1064928.60781392,2312477.9095804994,0.841892747097971
SN09ds,0.019,5.5,1419192.767317427,3009280.5092308265,0.8160532077032585
SN09ds,0.019,6.0,1685296.9465306045,3639921.512076121,0.836038962761741
SN09ds,0.019,6.5,1930231.878538509,4179043.478836261,0.838668514212466
SN09ds,0.019,7.0,2185028.9624690004,4704971.219793447,0.8327494332535619
SN09ds,0.019,7.5,2448508.733754997,5231254.758374004,0.8242605322545666
SN09ds,0.019,8.0,2715968.457109496,5758660.013925876,0.8159917928333922
SN09ds,0.019,8.5,2980210.257218103,6272856.894723609,0.8080461869620585
SN09ds,0.019,9.0,3235656.3170945747,6766883.130300019,0.8010657253730108
SN09ds,0.019,9.5,3477922.27845221,7239293.129642411,0.7959407241592676
SN09ds,0.019,10.0,3697170.540636053,7671922.962542482,0.7925868733543272
SN09le,0.018,1.0,89427.02330587652,171669.3054614013,0.7080596878512212
SN09le,0.018,1.5,200412.99751180343,377273.9576515648,0.6868273605175963
SN09le,0.018,2.0,336331.6592647402,655687.4103824751,0.7248227379106648
SN09le,0.018,2.5,522043.9694107747,1029035.5321748304,0.7368082195549226
SN09le,0.018,3.0,775870.0484104435,1532555.2512331756,0.7390678844698648
SN09le,0.018,3.5,1075986.9665739203,2132612.842495739,0.7427625235637715
SN09le,0.018,4.0,1453535.413001057,2916014.480511427,0.7559101479728709
SN09le,0.018,4.5,1853772.3748303847,3752037.057790375,0.765526782936839
SN09le,0.018,5.0,2342308.2434767773,4768505.545985022,0.7718456130465833
SN09le,0.018,5.5,2938544.222502449,6006837.998269752,0.7762842213214972
SN09le,0.018,6.0,3580972.333082505,7397782.900469609,0.7877515412202197
SN09le,0.018,6.5,4246659.072795381,8799026.367724938,0.7909680561533643
SN09le,0.018,7.0,4844018.416723863,10025244.242195176,0.7897229409354546
SN09le,0.018,7.5,5395596.227854156,11134317.397976251,0.7865603872301207
SN09le,0.018,8.0,5912072.377570929,12134335.630019289,0.7806906523937428
SN09le,0.018,8.5,6379389.04452236,13027738.756564485,0.77522488224406
SN09le,0.018,9.0,6833269.304591431,13888557.852182226,0.7700715380993127
SN09le,0.018,9.5,7273339.374097828,14725079.761303106,0.7658095091942096
SN09le,0.018,10.0,7692657.762117195,15495875.965140894,0.7603492997094454
SN2011iv,0.006,1.0,1913758.885609244,10920368.96270262,1.8908752295666422
SN2011iv,0.006,1.5,4617886.645834898,26405895.622276,1.893144085184713
SN2011iv,0.006,2.0,6839114.531011287,38841285.22899457,1.8857342881497396
SN2011iv,0.006,2.5,8380307.271626346,47338309.67039262,1.8798820090041135
SN2011iv,0.006,3.0,9515821.116800468,53494913.46116641,1.8746655498527742
SN2011iv,0.006,3.5,10370224.845516969,58055763.9953098,1.8701429295428105
SN2011iv,0.006,4.0,11039116.81975763,61561504.07571804,1.865937231963427
SN2011iv,0.006,4.5,11573682.08363547,64296476.2380005,1.8617890587814658
SN2011iv,0.006,5.0,11995178.527313162,66394536.17177487,1.8578140630664048
SN2011iv,0.006,5.5,12328799.228797032,68022733.1891598,1.8543332446455598
SN2011iv,0.006,6.0,12602258.751399389,69336338.90948899,1.8512812849592866
SN2011iv,0.006,6.5,12855377.289843155,70540802.99500382,1.8483889298162794
SN2011iv,0.006,7.0,15219126.629283544,77122958.61147693,1.7619848779430913
SN2011iv,0.006,7.5,17263468.777666986,82880176.02693528,1.7033065028100132
SN2011iv,0.006,8.0,17408204.218157716,83554549.20365918,1.7030403190328955
SN2011iv,0.006,8.5,17512035.063137956,84053152.51896884,1.7030434718048677
SN2011iv,0.006,9.0,17595128.46495551,84447266.20061204,1.7029828818547668
SN2011iv,0.006,9.5,17657005.885842696,84739764.06108974,1.7029254717169895
SN2011iv,0.006,10.0,17701040.70968357,84947313.56926626,1.7028771202765072
SN2011jh,0.008,1.0,161214.61930787005,367227.964205473,0.8938283075176221
SN2011jh,0.008,1.5,345904.4097678912,783335.8898871188,0.8874798157266328
SN2011jh,0.008,2.0,604850.8088591185,1346687.5828303704,0.8690464748869177
SN2011jh,0.008,2.5,892639.9301179692,1979887.3668916023,0.8649104361829787
SN2011jh,0.008,3.0,1218841.0378261153,2709110.05530283,0.8671989498544858
SN2011jh,0.008,3.5,1521214.3036840623,3382866.182244544,0.8677360454364671
SN2011jh,0.008,4.0,1848289.6592681424,4097354.8493836327,0.8643338592308234
SN2011jh,0.008,4.5,2130783.5610983344,4707641.327019193,0.8606600729411744
SN2011jh,0.008,5.0,2373392.755073825,5239693.228790628,0.8598406213219842
SN2011jh,0.008,5.5,2607496.6858881703,5741385.120722264,0.8569822858587133
